idx,jid,site_idx,element,frob_norm_true,frob_norm_pred,lam1_true,lam2_true,lam3_true,lam1_pred,lam2_pred,lam3_pred,evec_true_x,evec_true_y,evec_true_z,evec_pred_x,evec_pred_y,evec_pred_z,dot_product,angular_error_deg,eigenvalue_gap_true,eigenvalue_gap_pred,is_exact_zero_angle
11231,JVASP-8103,0,S,4.231992202261247,3.27658977877938,1.7270201739741398,1.7283868995875802,-3.4554070735617213,-1.3376264745275557,-1.3376978099648584,2.675324384492414,-0.26248416575478656,-0.15912420755042905,-0.9517255640663761,-0.26241188943054894,-0.15919614853314165,-0.9517334640411166,0.9999999947671092,0.0058614959047375275,0.4080868043781735,0.40823742513957867,False
11377,JVASP-54670,0,Cd,37.50963350927332,16.737963791005996,5.740124545663251,23.183239449794733,-28.923363995457986,3.5005649531858873,9.690401435298527,-13.190966488484415,-0.933923883983868,-0.19629738031319363,-0.2987532717890531,0.738386363535754,0.22918092868973566,0.6342410267929344,0.9240658582908133,22.472086685440026,0.15303067528623415,0.20913924160039626,False
11580,JVASP-37244,3,Sc,2.0575713839378693,39.68467362902717,0.84,0.84,-1.68,-16.201198999966387,-16.20120200003361,32.4024,0.0,0.0,0.9999999999989999,-4.835669271348146e-10,-1.0358869317873186e-10,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.4082482904638631,0.40824823586595144,False
11674,JVASP-35354,0,Fe,65.98190558024223,72.45650059326196,26.932,26.942000000000004,-53.874,29.580179999382604,29.580307000958094,-59.160484000340695,0.0,0.0,0.9999999999989999,2.8236606937854714e-09,-1.95938887725759e-06,0.9999999999970804,0.9999999999960804,0.00016042086474365815,0.40817250976856567,0.4082473864620145,False
11803,JVASP-10879,5,N,44.18371482797706,87.67802275415887,-13.895635931850038,-21.884174759814698,35.779810691664764,-11.187415665830011,-55.64230397192358,66.82971953775356,-0.41125293651485645,0.5971335548563511,0.6886962609674344,0.4112462897445894,-0.5971339855284874,-0.688699856611117,0.999999999969353,0.00044857173124223727,0.3144967775106898,0.1275965768206072,False
11838,JVASP-36454,1,Sr,197.12595303679996,132.4796974374285,80.47633333333333,80.47633333333333,-160.95266666666666,54.08461,54.08461,-108.16922,0.0,0.9999999999989999,0.0,-1.834711266906318e-12,-0.9999999999989999,1.608831051937196e-11,0.9999999999979998,0.00011459665254114654,0.408248290463863,0.40824829046386296,False
11938,JVASP-15577,0,Nb,19.877609715456234,41.24536601885908,-8.112,-8.118,16.23,-16.838256999818853,-16.838444000185824,33.67670000000467,0.0,0.0,0.9999999999989999,-4.998988356071651e-09,3.0368009618056573e-07,-0.999999999998954,0.9999999999979539,0.00011590586508626923,0.4080973575858244,0.4082460073725544,False
12103,JVASP-18521,1,Ca,43.73074037790808,123.51255476425987,17.853,17.853,-35.706,50.42378599999659,50.42379000000342,-100.84758,0.9999999999989999,0.0,0.0,0.9999999999989999,-3.289878072493335e-10,3.851018308378539e-12,0.9999999999979998,0.00011459665254114654,0.4082482904638631,0.40824829586139705,False
12138,JVASP-76775,1,Na,9.933564415656647,25.8636945583091,-3.495,-4.591,8.086,1.337041300000005,17.583180999999993,-18.920221,0.9999999999989999,0.0,0.0,-0.9999999999989999,-7.062603247589627e-10,-3.7069859957034037e-09,0.9999999999979998,0.00011459665254114654,0.3518374526762423,0.05169563060628029,False
12533,JVASP-5728,3,Cl,83.50809546385308,177.12445013855216,-32.57555838245046,-35.58635454663751,68.161912929088,-68.67022752047463,-75.89117786513431,144.56140498560896,-0.5881115894106435,0.6376640311904215,0.4975031072514701,0.5960950088468973,-0.47657843816122336,-0.6461762396634733,0.9759419982136697,12.59336992333854,0.39008862795285515,0.3876947935011722,False
12611,JVASP-5833,10,As,267.09351399837476,84.20824601464184,48.378519985069715,159.9685845676159,-208.3471045526856,15.222963444237159,50.454948856500806,-65.67791270073795,-0.4852814565126889,-0.24433941222797873,0.8395237695235371,-0.6075057072987615,-0.0050516281752143715,0.7942992488037556,0.9628786658222832,15.66037373475651,0.18112951999786897,0.18077759085007217,False
12725,JVASP-29223,27,I,665.1572981378164,300.51653699979227,161.46852408163133,368.33483334560106,-529.8033574272325,31.26544540823449,195.13243265065435,-226.3978680588889,-0.8842356814263665,0.4645972516451283,0.04771428983273553,-0.8824898022817897,0.43301033781750486,0.18361317003368255,0.9902653565684936,8.001116489445309,0.24275239034989318,0.10403898474397817,False
12802,JVASP-17319,3,Sr,44.212603745990805,8.86600765684532,18.048733298712484,18.0507064758259,-36.099439774538396,-3.619513720230028,-3.6195510180311836,7.239065038261212,0.26414369979922875,0.2868395329674799,0.9208426511523957,0.2641467611181944,0.28685426050098684,0.9208371852945554,0.999999999869926,0.0009241294220234113,0.40822597561558793,0.40824620960432545,False
13049,JVASP-81186,6,Ag,148.58038902448286,74.70232519265805,-58.38466666666667,-62.90266666666667,121.28733333333334,29.493168,31.490128,-60.983295,0.0,0.0,0.9999999999989999,-8.142301716627265e-10,1.9603147993743455e-09,0.9999999999989999,0.9999999999979998,0.00011459665254114654,0.39295001884162606,0.3948092234604053,False
13069,JVASP-18648,2,Mg,2.8891130126736133,4.073420282896893,0.966,1.3807650066464923,-2.3467650066464927,1.1115857175886659,2.158918782411335,-3.270504500000001,-0.8660436024365566,0.4999684776830548,0.0,5.733070920475607e-10,1.4633192200597594e-08,0.9999999999989998,6.819625888877034e-09,89.99999960926422,0.3343586754005357,0.2728875589528266,False
13351,JVASP-17900,5,F,196.3303809602579,161.81445382630017,-75.01752133507001,-85.1781899977935,160.1957113328633,-58.1215476866343,-73.69317014149847,131.81471782813276,-0.12089575711537083,0.520390593569275,-0.8453270645342658,-0.10933946365928192,0.524779262877038,-0.8441869502301803,0.9999229458993186,0.7112762326942598,0.38209838420399744,0.35918637867186387,False
13718,JVASP-57196,3,O,149.12983452012543,145.37242666523815,-60.882,-60.882,121.764,59.34803800000001,59.34804999999999,-118.69609,0.0,0.0,0.9999999999989999,-5.82045198712953e-11,9.96303040067373e-12,0.999999999999,0.9999999999979999,0.00011459347208369784,0.4082482904638631,0.4082482583624056,False
13740,JVASP-26348,6,O,81.1735695531495,121.77451473578387,-4.588753817542441,-54.966270143122046,59.55502396066449,5.5944530537936945,83.1739484536909,-88.76839996748456,-0.783593754223636,0.25973255128707085,0.5643756108671043,0.6221949075034292,0.32732791055462607,0.711146915937025,0.0011763550154051394,89.93259980686338,0.05653014697767969,0.045941070066524425,False
13780,JVASP-32781,5,B,26.282729881045462,62.27637569546129,4.835289110540851,15.689147800448291,-20.524436910989145,-3.8403227868129,-41.99011559901224,45.83043838582516,-0.5228491520557274,-0.7795790204077744,-0.3447974987331868,0.6545669246495216,0.691853047378309,0.3047646665645722,0.9866759771917614,9.363510647987724,0.18397210382731058,0.06166580415007681,False
14212,JVASP-38227,0,Nd,21.59796755870021,0.28607398012779756,-8.817333333333334,-8.817333333333334,17.634666666666668,-0.11678905991074229,-0.11678936008925961,0.23357843000000192,0.0,0.0,0.9999999999989999,-6.911067253138526e-08,-2.8196666335105868e-08,-0.9999999999989972,0.9999999999979972,0.00011467295705689766,0.4082482904638631,0.40824778911584075,False
